route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
87004,2,87004R2-0657,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-2353,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1455,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1945,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1311,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-0842,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-0727,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1628,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004H3-0453,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1445,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-0717,Kuhberg,1,"",87004R0-0717
87004,0,87004H0-0628,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-0857,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-2153,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-0644,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0708,Grimmelfingen,1,"",87004R0-0708
87004,0,87004R0-0855,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-1157,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1455,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-1425,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0951,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-0757,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-2015,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-1415,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-1427,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-1625,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1451,"Böfingen Süd",0,"",87004H0-0608
87004,Fa,87004R0-2427,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-0523,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-1757,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-0527,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1331,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-1227,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1815,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1510,"Böfingen Süd",0,"",87004H0-1510
87004,0,87004H0-0928,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-2327,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0736,Kuhberg,1,"",87004R0-0731
87004,0,87004R0-0557,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1328,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-0715,Grimmelfingen,1,"",87004R0-0715
87004,3,87004H3-1745,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004H3-2015,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-1725,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1735,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1525,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0729,Kuhberg,1,"",87004R0-0731
87004,3,87004H3-1123,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1545,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1212,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1848,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1312,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-0942,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1808,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-0857,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1035,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-1355,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-1345,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1511,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-2012,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-0728,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1408,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1828,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-1531,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-1551,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1045,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-1615,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-2253,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1428,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-1515,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1511,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1335,Grimmelfingen,1,"",87004R2-0912
87004,3,87004H3-2023,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1325,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0748,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1127,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1055,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1715,Grimmelfingen,1,"",87004R2-0912
87004,3,87004H3-1623,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-0523,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-1527,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1520,"Böfingen Süd",0,"",87004H0-1510
87004,3,87004H3-2323,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-2053,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-0557,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-1845,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004H3-0923,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1215,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004H3-1615,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-1305,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-1315,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1540,"Böfingen Süd",0,"",87004H0-1510
87004,0,87004H0-1151,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-0815,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1927,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1531,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1023,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-1853,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1550,"Böfingen Süd",0,"",87004H0-1510
87004,2,87004R2-1927,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-1712,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-0627,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1251,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-0608,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-0851,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-0845,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1351,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-1808,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-0648,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1457,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-0753,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-0723,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1115,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-0805,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-1753,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-0744,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0811,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-0742,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-0627,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1408,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-2053,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-2012,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1551,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-2357,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-1957,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0831,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-0657,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1145,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-2023,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1249,"Böfingen Süd",0,"",87004H0-1249
87004,2,87004H2-0823,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1815,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-1705,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0731,Kuhberg,1,"",87004R0-0731
87004,0,87004H0-1628,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-0845,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-0955,Grimmelfingen,1,"",87004R2-0912
87004,3,87004H3-1853,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1942,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1105,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-1605,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-1827,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1505,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1445,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1605,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0935,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-1112,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1435,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-0945,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-2357,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-1423,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1248,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1530,"Böfingen Süd",0,"",87004H0-1510
87004,0,87004H0-0948,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-2027,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1811,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-1727,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-1415,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-1608,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1228,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004H3-1515,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1912,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1405,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1645,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-1153,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-0931,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1308,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-1248,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-1405,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0848,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1217,"Böfingen Süd",0,"",87004H0-1510
87004,3,87004H3-2123,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1915,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-0853,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-2027,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1504,"Böfingen Süd",0,"",87004H0-1510
87004,2,87004R2-0457,Grimmelfingen,1,"",87004R3-1957
87004,3,87004R3-1412,Grimmelfingen,1,"",87004R2-0912
87004,3,87004H3-1823,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-1442,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-1327,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-2057,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0754,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1328,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-0734,Grimmelfingen,1,"",87004R2-0912
87004,3,87004H3-0823,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-0553,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1212,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-0757,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0612,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1153,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-2257,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1348,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-0653,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1325,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1305,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1215,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1615,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-2023,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1535,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1431,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1335,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1048,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-0557,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1451,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1912,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1635,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1315,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1123,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1515,Grimmelfingen,1,"",87004R2-0912
87004,3,87004H3-1245,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-0710,"Böfingen Süd",0,"",87004H0-0710
87004,3,87004H3-1923,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-0624,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1528,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-2127,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-0827,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0515,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-1508,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-0711,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1225,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0545,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004H2-1828,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1031,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-0457,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0825,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-0751,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1231,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-0631,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-2157,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1942,Grimmelfingen,1,"",87004R2-0912
87004,0,87004H0-1508,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-0731,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-2015,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-0442,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1751,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-0812,Grimmelfingen,1,"",87004R2-0912
87004,3,87004R3-1142,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1251,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1211,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-0623,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-1915,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004H0-1648,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004H3-0953,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-0915,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1157,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-2223,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1825,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-0945,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-1525,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-2153,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1425,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1625,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-2253,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-1711,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-2227,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1611,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1953,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004R3-1257,Grimmelfingen,1,"",87004R3-1957
87004,0,87004H0-1608,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-2127,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-1415,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-2157,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1308,"Böfingen Süd",0,"",87004H3-1845
87004,3,87004R3-1512,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-1923,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-2153,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004R0-1355,Grimmelfingen,1,"",87004R2-0912
87004,2,87004R2-1255,Grimmelfingen,1,"",87004R2-0912
87004,3,87004H3-1223,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004H2-2423,"Böfingen Süd",0,"",87004H0-0608
87004,0,87004H0-1651,"Böfingen Süd",0,"",87004H0-0608
87004,Fa,87004H0-2423,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-0653,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1945,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-0835,Grimmelfingen,1,"",87004R2-0912
87004,0,87004R0-1345,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-2257,Grimmelfingen,1,"",87004R3-1957
87004,3,87004H3-1645,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-1245,Grimmelfingen,1,"",87004R3-1957
87004,2,87004R2-1725,Grimmelfingen,1,"",87004R3-1957
87004,0,87004R0-0815,Grimmelfingen,1,"",87004R2-0912
87004,2,87004H2-2123,"Böfingen Süd",0,"",87004H0-0608
87004,2,87004R2-1127,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-1115,"Böfingen Süd",0,"",87004H3-1845
87004,0,87004R0-2257,Grimmelfingen,1,"",87004R3-1957
87004,2,87004H2-0923,"Böfingen Süd",0,"",87004H0-0608
87004,3,87004H3-1915,"Böfingen Süd",0,"",87004H3-1845
87004,2,87004R2-1735,Grimmelfingen,1,"",87004R2-0912
87016,0,87016H0-0749,Kuhberg,0,"",87016H0-0749
87016,0,87016H0-0730,Kuhberg,0,"",87016H0-0730
87016,0,87016R0-1308,"Böfingen Süd",1,"",87016R0-1308
87016,0,87016H0-0729,Kuhberg,0,"",87016H0-0729
87016,0,87016H0-0725,Speidelweg,0,"",87016H0-0719
87016,0,87016R0-1258,"Söflingen",1,"",87016R0-1258
87016,0,87016H0-0740,"Böfingen",0,"",87016H0-0740
87016,0,87016R0-1304,"Ulm ZOB",1,"",87016R0-1324
87016,0,87016H0-0713,"Congress Centrum",0,"",87016H0-0713
87016,0,87016R0-0704,Kuhberg,1,"",87016R0-0704
87016,0,87016H0-0707,Willy-Brandt-Platz,0,"",87016H0-0707
87016,0,87016H0-0738,Kuhberg,0,"",87016H0-0729
87016,0,87016R0-1324,"Ulm ZOB",1,"",87016R0-1324
87016,0,87016R0-0714,"Congress Centrum",1,"",87016R0-0714
87016,0,87016R0-1303,"Gleißelstetten",1,"",87016R0-1303
87016,0,87016R0-1524,"Ulm ZOB",1,"",87016R0-1324
87016,0,87016R0-1256,"Söflingen",1,"",87016R0-1256
87016,0,87016R0-0713,"Böfingen Süd",1,"",87016R0-0713
87016,0,87016H0-0727,Kuhberg,0,"",87016H0-0727
87016,0,87016H0-0746,Kuhberg,0,"",87016H0-0749
87016,0,87016H0-0715,Kuhberg,0,"",87016H0-0715
87016,0,87016R0-1504,"Ulm ZOB",1,"",87016R0-1324
87016,0,87016R0-1544,"Ulm ZOB",1,"",87016R0-1324
87016,0,87016R0-1554,"Ulm ZOB",1,"",87016R0-1324
87016,0,87016R0-0709,Kuhberg,1,"",87016R0-0704
87016,0,87016R0-1224,"Ulm ZOB",1,"",87016R0-1324
87016,0,87016R0-0702,Kuhberg,1,"",87016R0-0702
87016,0,87016H0-0753,Kuhberg,0,"",87016H0-0749
87016,0,87016R0-1534,"Ulm ZOB",1,"",87016R0-1324
87016,0,87016R0-0649,Kuhberg,1,"",87016R0-0704
87016,0,87016R0-1514,"Ulm ZOB",1,"",87016R0-1324
87016,0,87016H0-0736,"",0,"",87016H0-0736
87016,0,87016H0-0709,Kuhberg,0,"",87016H0-0709
87016,0,87016H0-0719,Speidelweg,0,"",87016H0-0719
87016,0,87016R0-0716,Kuhberg,1,"",87016R0-0716
87003,0,87003H0-1427,"Universität Süd",0,"",87003H2-1407
87003,2,87003R2-1838,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,3,87003H3-1803,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1338,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,3,87003H3-1003,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1238,"",1,"",87003R0-1408
87003,3,87003H3-2303,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1510,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003H0-0909,"Science Park II",0,"",87003H0-1007
87003,0,87003R0-0918,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003H2-1537,"Universität Süd",0,"",87003H2-1407
87003,2,87003H2-1948,"Universität Süd",0,"",87003H2-1407
87003,2,87003R2-1638,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003R0-1910,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003R0-1838,"",1,"",87003R0-1408
87003,0,87003H0-1417,"Universität Süd",0,"",87003H2-1407
87003,3,87003R3-1220,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003R2-1848,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,3,87003H3-1403,"Universität Süd",0,"",87003H2-1407
87003,0,87003H0-1227,"Universität Süd",0,"",87003H2-1407
87003,2,87003H2-1257,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1318,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003H0-0552,"Universität Süd",0,"",87003H2-1407
87003,3,87003H3-1218,"Universität Süd",0,"",87003H2-1407
87003,0,87003H0-1407,"Universität Süd",0,"",87003H2-1407
87003,2,87003H2-1248,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1218,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003R0-1810,"",1,"",87003R0-1408
87003,0,87003H0-2203,"Universität Süd",0,"",87003H2-1407
87003,3,87003R3-1235,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003H2-0733,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1610,"",1,"",87003R0-1408
87003,3,87003R3-2235,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003R0-1638,"",1,"",87003R0-1408
87003,0,87003R0-1550,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003R0-1358,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003H2-0633,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1600,"",1,"",87003R0-1408
87003,0,87003R0-1540,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003H2-1218,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-2000,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003R0-1628,"",1,"",87003R0-1408
87003,3,87003R3-1650,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003H0-0907,"Science Park II",0,"",87003H0-1007
87003,2,87003H2-2203,"Universität Süd",0,"",87003H2-1407
87003,3,87003R3-0526,"Wiblingen (Alte Siedlung)",1,"",87003R2-0526
87003,0,87003R0-2415,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003H0-0435,"Universität Süd",0,"",87003H2-1407
87003,2,87003R2-1915,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003R2-1738,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,3,87003R3-1505,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003R2-1230,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003H0-2105,"Universität Süd",0,"",87003H2-1407
87003,2,87003R2-0645,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003R2-1528,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003R0-1612,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,3,87003H3-0546,"Universität Süd",0,"",87003H2-1407
87003,2,87003R2-0545,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003R0-2215,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003R2-1538,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,3,87003H3-1203,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1328,"",1,"",87003R0-1408
87003,2,87003H2-1148,"Universität Süd",0,"",87003H2-1407
87003,2,87003H2-1233,"Universität Süd",0,"",87003H2-1407
87003,3,87003H3-2233,"Universität Süd",0,"",87003H2-1407
87003,0,87003H0-1237,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1828,"",1,"",87003R0-1408
87003,0,87003R0-1410,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,0,87003H0-0707,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-0928,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,2,87003H2-1133,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-1428,"",1,"",87003R0-1408
87003,0,87003R0-1848,"",1,"",87003R0-1408
87003,0,87003H0-1217,"Universität Süd",0,"",87003H2-1407
87003,2,87003R2-1917,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
87003,3,87003H3-1103,"Universität Süd",0,"",87003H2-1407
87003,0,87003R0-0908,"Wiblingen (Alte Siedlung)",1,"",87003R3-2135
